Fecha,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
2006-01-11,81.88,81.88,81.88,81.78,81.88,81.88,81.88,81.88,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,87.78,87.78,85.78,85.78,81.88,81.88
2006-01-12,81.78,81.78,81.78,81.57,81.78,82.93,82.93,82.93,82.93,85.78,82.93,82.93,82.93,82.93,82.93,82.93,82.93,82.93,85.78,85.78,85.78,82.93,82.93,82.93
2006-01-13,80.76,75.78,75.78,75.78,75.78,81.78,82.78,82.78,82.78,82.78,82.78,85.28,85.28,82.78,82.78,82.78,82.78,82.78,85.28,85.28,85.28,85.28,82.78,82.78
2006-01-14,75.88,75.88,75.88,75.88,75.88,75.88,75.88,81.78,81.78,82.78,82.78,82.78,82.78,82.78,81.78,80.76,75.88,81.78,82.78,82.78,82.78,82.78,81.78,75.88
2006-01-15,80.78,80.76,75.88,80.78,80.78,81.78,80.78,81.78,80.78,80.78,81.78,81.78,81.78,81.78,81.78,80.78,80.78,81.78,81.88,84.78,81.88,81.88,81.88,81.78
2006-01-16,79.78,79.78,79.78,79.78,79.78,79.78,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,95.78,95.78,81.78,80.88,80.88,80.88
2006-01-17,79.78,79.78,79.78,79.78,79.78,79.78,80.78,81.68,81.68,81.68,81.68,81.68,81.68,81.68,81.68,81.68,81.68,81.68,81.68,95.78,81.68,81.68,81.68,79.78
2006-01-18,79.78,79.78,79.78,79.78,79.78,79.78,79.78,80.78,80.88,80.88,80.88,80.88,80.88,80.78,80.78,80.78,80.78,80.88,80.88,93.78,80.88,80.88,79.78,79.78
2006-01-19,79.78,79.78,79.78,79.78,79.78,79.78,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,93.78,93.78,93.78,79.88,79.88,79.78
2006-01-20,78.78,76.78,76.78,76.78,78.27,78.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,80.88,80.88,80.88,80.88,79.78,78.78
2006-01-21,32.22,28.71,28.71,28.71,28.71,67.78,67.78,76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,69.07,67.78,69.07,76.88,78.78,78.27,76.88,76.88,69.07
2006-01-22,75.78,75.78,63.78,68.28,68.28,69.07,63.78,69.07,75.78,75.78,75.78,75.78,75.78,75.78,67.78,67.78,67.78,67.78,77.78,87.78,87.78,77.78,77.78,76.76
2006-01-23,76.78,76.78,76.78,76.78,76.78,76.78,76.78,79.78,81.76,82.78,82.78,82.78,82.78,79.78,79.78,79.78,79.78,79.78,88.78,88.78,88.78,82.78,79.78,76.78
2006-01-24,76.78,76.78,76.78,76.78,76.78,76.78,77.78,77.78,79.76,79.78,79.76,79.78,79.76,77.78,77.78,77.78,77.78,77.78,79.78,82.78,79.78,77.78,77.78,76.78
2006-01-25,67.78,67.78,66.78,69.07,72.78,72.78,72.78,72.78,75.78,77.76,79.78,79.78,79.78,75.78,75.78,77.76,75.78,75.78,82.78,95.78,114.02,95.78,79.78,75.78
2006-01-26,65.28,53.78,53.78,62.78,64.78,67.78,78.78,78.78,89.78,89.78,89.78,96.78,96.78,89.78,89.78,89.78,89.78,89.78,97.78,97.78,97.78,89.78,78.78,78.78
2006-01-27,78.28,77.78,77.78,77.78,77.78,78.28,78.28,78.28,78.78,78.78,78.78,78.78,78.78,78.28,78.78,78.78,78.78,78.78,79.78,79.78,79.78,78.76,78.28,78.28
2006-01-28,77.88,77.76,75.78,75.78,77.76,77.88,77.88,77.88,78.28,78.28,78.28,78.28,78.28,77.88,77.88,77.88,77.88,77.88,78.28,78.78,78.28,78.28,77.88,77.88
2006-01-29,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,69.28,66.28,66.28,66.28,66.28,66.28,77.88,77.88,77.88,76.76,67.78,66.28
2006-01-30,67.28,67.28,67.28,67.28,67.28,67.78,76.78,76.78,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,78.78,82.78,78.78,77.88,76.78,67.28
2006-01-31,28.71,28.71,28.71,28.71,28.71,66.78,67.28,67.28,67.28,67.28,67.28,67.78,67.28,67.28,67.28,67.28,67.28,67.28,75.78,76.78,67.78,67.28,67.28,61.28
2006-02-01,65.58,65.58,65.58,65.58,65.58,66.57,66.57,66.57,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,76.58,76.58,75.58,67.58,66.57,65.58
2006-02-02,62.58,62.58,62.58,62.58,67.48,67.48,67.48,67.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,75.58,76.58,75.58,73.48,67.48,67.48
2006-02-03,66.58,66.58,66.58,66.58,66.58,67.58,68.08,68.08,68.08,68.08,68.08,68.08,68.08,68.08,68.08,68.08,68.08,68.08,75.58,75.58,75.56,68.08,68.08,66.58
2006-02-04,62.58,60.08,31.95,31.95,61.08,62.58,65.58,65.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,72.58,74.58,72.58,67.58,67.58,65.58
2006-02-05,61.58,31.95,31.95,31.95,31.95,60.08,59.58,61.58,61.58,61.58,61.58,61.58,62.58,62.58,61.58,61.58,61.58,62.58,66.58,67.58,67.58,65.58,62.58,61.58
2006-02-06,57.58,57.58,57.58,57.58,57.58,59.58,62.08,62.08,62.08,62.08,62.08,62.08,62.08,62.08,62.08,62.08,62.08,62.08,65.58,74.58,65.58,64.58,62.08,57.58
2006-02-07,56.58,56.58,56.58,56.58,58.58,59.48,59.48,59.48,64.58,64.58,64.58,64.58,59.48,59.48,59.48,61.08,61.08,64.58,65.58,74.58,65.58,59.58,59.48,58.58
2006-02-08,59.08,59.08,59.08,59.08,59.08,59.48,59.48,59.48,59.48,59.48,59.58,59.58,59.58,59.48,59.58,59.58,59.48,59.58,59.58,77.58,65.58,59.58,59.48,59.48
2006-02-09,56.58,56.58,56.58,56.58,56.58,57.58,57.58,57.58,57.58,57.58,59.08,59.08,57.58,57.58,59.08,59.08,59.08,59.08,59.08,77.58,59.08,59.08,57.58,57.58
2006-02-10,55.58,55.58,55.58,55.58,55.58,58.08,58.08,58.08,59.08,59.08,59.08,59.08,59.08,59.08,59.08,59.08,59.08,59.08,69.58,77.58,69.58,59.58,59.08,58.08
2006-02-11,59.48,59.48,59.48,59.48,59.48,59.48,68.58,68.58,68.58,68.58,68.58,68.58,68.58,68.58,68.58,68.58,68.58,68.58,69.08,127.19,87.58,70.58,69.08,68.58
2006-02-12,69.08,68.58,68.58,68.58,68.58,68.58,68.58,69.08,69.08,69.08,77.58,77.58,77.58,77.58,69.08,69.08,69.08,69.08,77.58,87.58,93.58,87.58,77.58,77.58
2006-02-13,67.58,67.58,67.58,67.58,67.58,75.58,75.58,75.58,79.08,79.08,79.08,79.08,75.58,75.58,79.08,79.08,79.08,75.58,79.08,117.58,79.08,79.08,75.58,72.58
2006-02-14,71.58,71.58,71.58,71.58,71.58,71.58,71.58,74.58,74.58,74.58,74.58,74.58,71.58,71.58,74.58,74.58,74.58,74.58,79.58,117.58,79.58,74.58,71.58,71.58
2006-02-15,73.58,73.58,73.58,73.58,74.58,79.58,89.58,89.58,89.58,89.58,89.58,89.58,79.58,79.58,81.57,89.58,81.57,89.58,89.58,117.58,89.58,89.58,81.57,79.58
2006-02-16,73.58,72.58,72.58,56.58,73.58,74.08,74.08,74.08,74.08,74.58,74.58,74.58,74.58,74.58,74.58,74.58,74.08,74.08,90.58,117.58,90.58,74.58,74.08,74.08
2006-02-17,74.48,74.48,74.48,74.48,74.48,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,90.58,127.19,90.58,89.58,89.58,74.48
2006-02-18,74.48,74.48,74.48,74.48,74.48,74.48,74.48,77.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,77.58,77.58,77.58,90.08,90.58,90.08,90.08,88.58,74.48
2006-02-19,90.08,82.56,49.58,49.58,49.58,65.58,49.58,82.56,90.08,90.08,90.08,90.08,90.08,90.08,90.08,90.08,90.08,82.56,93.58,93.58,93.58,93.58,92.58,90.08
2006-02-20,77.58,66.58,49.58,49.58,77.58,87.58,87.58,87.58,87.58,87.58,87.58,90.08,87.58,87.58,87.58,87.58,87.58,87.58,93.58,93.58,93.58,90.08,87.58,87.58
2006-02-21,73.93,73.93,73.93,67.58,73.93,77.58,82.07,78.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,90.08,116.58,90.08,88.58,77.58,77.58
2006-02-22,72.58,72.58,72.58,72.58,72.58,75.58,75.58,75.58,75.58,76.58,80.57,81.58,75.58,76.58,78.58,80.57,80.57,78.58,87.58,90.08,87.58,81.58,75.58,72.58
2006-02-23,68.58,71.58,71.58,71.58,71.58,73.58,73.58,73.58,73.93,81.58,81.58,81.58,80.57,80.57,81.58,81.58,81.58,81.58,87.58,90.08,90.08,86.58,73.58,71.58
2006-02-24,71.58,70.08,71.58,71.58,71.58,86.58,90.08,90.08,90.08,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,117.58,92.58,92.58,90.08,88.58
2006-02-25,76.58,76.58,76.58,76.58,76.58,76.58,78.58,90.08,93.58,93.58,93.58,93.58,93.58,93.58,90.08,81.58,81.58,90.08,93.58,93.58,93.58,93.58,93.58,76.58
2006-02-26,96.58,90.08,87.58,87.58,90.08,90.08,90.08,90.08,96.58,96.58,96.58,96.58,96.58,96.58,90.08,90.08,90.08,90.08,107.58,116.58,107.58,107.58,96.58,96.58
2006-02-27,87.58,81.58,81.58,81.58,87.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,90.58,107.58,107.58,107.58,90.58,90.58,87.58
2006-02-28,72.58,72.58,72.58,72.58,77.58,86.58,86.58,86.58,86.58,86.58,86.58,91.58,86.58,86.58,91.58,91.58,86.58,86.58,112.58,112.58,112.58,112.58,86.58,86.58
2006-03-01,71.03,68.03,68.03,49.03,68.53,79.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,93.03,119.03,93.03,84.03,80.03,71.03
2006-03-02,72.03,72.03,72.03,72.03,72.03,79.03,89.03,79.03,89.03,89.03,89.03,93.03,89.03,89.03,89.03,89.03,93.03,89.03,93.03,110.81,93.03,89.03,73.03,72.03
2006-03-03,72.53,72.53,72.53,72.53,77.03,77.03,77.03,77.03,77.03,81.03,81.03,89.03,81.03,81.03,81.03,81.03,81.03,81.03,93.03,106.95,93.03,89.03,77.03,77.03
2006-03-04,74.03,74.03,73.03,73.03,74.03,74.03,77.02,91.13,91.13,91.13,91.13,91.13,91.13,91.13,91.13,91.13,91.13,91.13,92.03,93.03,93.03,92.03,91.13,91.13
2006-03-05,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,91.03,92.03,92.03,91.03,91.03,91.03
2006-03-06,79.03,79.03,79.03,79.03,79.03,79.03,86.03,86.03,91.03,91.03,91.03,91.03,91.03,86.03,91.03,91.03,91.03,91.03,91.03,92.03,91.03,91.03,79.03,79.03
2006-03-07,80.02,79.03,79.03,79.03,80.03,86.53,86.53,86.53,91.03,91.03,91.03,91.03,91.03,86.53,86.53,86.53,86.53,86.53,91.03,114.36,91.03,91.03,86.53,79.03
2006-03-08,79.03,79.03,79.03,79.03,80.03,84.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,85.03,99.03,99.03,89.03,85.03,84.03,84.03
2006-03-09,74.03,74.03,74.03,74.03,78.03,78.03,79.01,79.01,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,89.03,81.03,81.03,78.03,78.03
2006-03-10,28.41,28.41,28.41,28.41,28.41,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,81.03,99.03,81.03,78.03,78.03,72.03
2006-03-11,77.53,77.53,77.53,77.53,77.53,77.53,77.53,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,84.03,84.03,78.03,78.03,77.53
2006-03-12,70.03,69.03,69.03,69.03,69.03,69.03,69.03,69.03,69.03,70.03,70.03,70.03,70.03,69.03,28.41,69.03,69.03,70.03,78.03,78.03,78.03,70.03,70.03,70.03
2006-03-13,28.41,28.41,28.41,28.41,62.03,62.03,64.53,64.53,69.03,69.03,71.04,74.03,69.03,69.03,71.04,74.03,74.03,69.03,75.03,75.03,75.03,74.03,68.03,62.03
2006-03-14,28.41,28.41,28.41,28.41,28.41,68.03,68.03,68.03,68.03,68.03,68.03,68.03,68.03,68.03,68.03,68.03,68.03,68.03,70.03,70.03,70.03,68.03,68.03,67.03
2006-03-15,54.93,54.93,54.93,54.93,54.93,65.03,65.03,65.03,66.03,66.03,66.03,66.03,66.03,65.03,66.03,66.03,66.03,66.03,67.03,74.03,67.03,67.03,66.03,65.03
2006-03-16,64.93,64.93,64.93,64.93,64.93,64.93,65.13,65.13,65.13,65.13,65.13,65.13,65.13,65.13,65.13,66.03,66.03,66.03,66.03,74.03,66.03,66.03,65.13,65.13
2006-03-17,59.03,59.03,30.32,30.32,59.03,64.83,64.83,64.83,64.83,70.03,70.03,70.03,70.03,64.83,70.03,70.03,70.03,70.03,70.03,74.03,70.03,70.03,64.83,64.83
2006-03-18,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.03,64.83,64.83,64.83,64.83,64.83,64.83,64.83,64.83,64.83,64.83,66.53,66.53,66.53,64.83,64.83,64.03
2006-03-19,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,59.03,58.03,58.03,58.03,58.03,58.03,61.03,67.03,62.03,59.03,59.03,58.03
2006-03-20,28.41,28.41,28.41,28.41,28.41,28.41,28.41,28.41,28.41,54.03,54.03,54.03,57.41,54.03,54.03,54.03,54.03,54.03,63.53,66.53,65.03,59.03,54.03,31.25
2006-03-21,31.03,28.41,28.41,28.41,54.03,58.03,58.03,58.03,58.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,59.03,58.03,54.03
2006-03-22,48.03,48.03,48.03,48.03,53.53,53.53,57.93,53.53,57.93,57.93,57.93,57.93,57.93,57.93,57.93,57.93,57.93,57.93,59.03,74.03,59.03,57.93,53.53,53.53
2006-03-23,28.41,28.41,28.41,28.41,31.25,50.93,55.03,54.03,55.03,58.93,58.93,58.93,58.93,58.93,58.93,58.93,58.93,58.93,74.03,74.03,58.93,58.93,54.03,48.03
2006-03-24,46.03,28.41,31.25,28.41,47.93,48.03,54.03,54.03,55.03,55.03,58.93,58.93,58.93,55.03,58.93,58.93,58.93,58.93,58.93,74.03,58.93,58.93,54.03,48.03
2006-03-25,47.98,44.03,44.03,44.03,46.03,47.98,47.98,48.03,48.03,55.03,58.93,58.93,58.93,55.03,48.03,48.03,48.03,48.03,58.93,58.93,58.93,58.93,48.03,47.98
2006-03-26,44.93,44.93,44.93,44.93,44.93,44.93,44.93,44.93,44.93,44.93,44.93,46.13,46.13,46.13,44.93,44.93,44.93,46.03,47.03,61.03,61.03,47.03,46.13,44.93
2006-03-27,40.53,40.53,40.53,40.53,40.53,43.93,44.93,44.93,44.93,44.93,44.93,44.93,43.93,44.93,44.93,45.03,44.93,44.93,74.03,74.03,74.03,44.93,43.93,43.93
2006-03-28,42.03,40.03,40.03,40.03,42.03,42.03,59.03,59.03,42.03,59.03,59.03,59.03,42.03,59.03,59.03,42.03,59.03,59.03,59.03,74.03,74.03,59.03,59.03,42.03
2006-03-29,49.03,41.93,40.03,40.03,49.03,49.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,74.03,115.38,59.03,58.03,49.03,49.03
2006-03-30,44.03,42.03,42.03,42.03,44.03,51.03,51.03,51.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,74.03,74.03,58.03,58.03,51.03,51.03
2006-03-31,43.03,43.03,43.03,43.03,43.03,44.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,72.93,74.03,72.93,49.03,47.03,44.03
2006-04-01,64.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,73.75,73.75,73.75,64.75,64.75,43.75
2006-04-02,54.75,54.75,42.75,42.75,42.75,42.75,42.75,42.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,63.75,63.75,63.75,63.75,59.75,54.75
2006-04-03,58.75,58.75,58.75,58.75,58.75,62.75,62.75,68.65,68.65,68.65,68.75,68.75,68.75,68.65,68.75,68.75,68.75,68.75,68.75,82.74,68.75,68.75,62.75,58.75
2006-04-04,67.75,32.29,32.29,32.29,69.74,69.74,73.25,73.25,74.55,74.55,74.55,74.55,74.55,74.55,74.55,74.55,74.55,74.55,79.75,116.9,79.75,74.55,69.74,69.74
2006-04-05,67.74,67.74,67.74,32.29,67.74,67.74,71.75,71.75,73.75,73.75,73.75,76.25,69.75,69.75,71.75,71.75,73.75,73.75,76.25,77.55,76.25,73.75,67.75,67.74
2006-04-06,61.75,61.75,32.29,61.75,62.75,62.75,63.75,65.75,65.75,65.75,65.75,66.25,65.75,65.75,65.75,65.75,65.75,65.75,66.25,73.75,66.25,65.75,65.75,62.75
2006-04-07,58.75,58.75,58.75,58.75,58.75,61.85,61.85,61.85,66.75,69.75,69.75,69.75,66.75,66.75,69.75,66.75,66.75,66.75,69.75,71.75,69.75,69.75,61.85,61.75
2006-04-08,57.75,57.75,32.36,32.36,57.75,57.75,58.75,58.75,58.75,61.8,61.8,61.8,61.8,61.8,58.75,58.75,58.75,58.75,61.8,69.75,61.8,61.8,61.8,58.75
2006-04-09,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86,32.36,53.75,53.75,53.75,53.75,53.75,53.75,32.36,30.86,32.36,58.75,64.75,58.75,58.75,53.75,30.86
2006-04-10,30.86,30.86,30.86,30.86,30.86,53.65,53.65,53.65,53.75,53.75,53.75,56.75,53.75,53.65,53.75,53.75,53.75,53.75,63.75,63.75,63.75,53.75,53.65,32.36
2006-04-11,33.75,33.75,33.75,33.75,33.75,52.75,52.75,52.75,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,69.75,69.75,62.75,53.55,53.55,52.75
2006-04-12,32.36,32.36,32.36,32.36,32.36,32.36,32.36,51.75,52.65,32.36,51.75,51.75,51.75,32.36,32.36,51.75,51.75,51.75,52.75,52.75,52.75,52.65,51.75,32.36
2006-04-13,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,49.75,49.75,49.75,49.75,32.36,32.36,32.36,32.36,49.75,51.55,51.55,49.75,49.75,32.36
2006-04-14,47.75,32.36,30.86,30.86,30.86,32.36,32.36,47.75,47.75,49.75,49.75,49.75,49.75,49.75,49.75,47.75,49.75,49.75,53.25,53.25,53.25,49.75,49.75,49.75
2006-04-15,48.75,43.75,43.75,43.75,43.75,43.75,43.75,48.75,48.75,49.75,49.75,49.75,49.75,49.75,48.75,48.75,48.75,49.75,49.75,50.75,50.75,49.75,49.75,48.75
2006-04-16,32.04,30.86,30.86,30.86,30.86,30.86,30.86,32.04,43.75,43.75,43.75,43.75,47.75,43.75,43.75,43.75,43.75,43.75,47.75,49.75,49.75,47.75,47.75,43.75
2006-04-17,39.75,39.75,39.75,39.75,39.75,43.75,43.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,79.74,44.75,44.75,44.75,39.75
2006-04-18,39.75,39.75,39.75,39.75,30.86,39.75,39.75,39.75,39.75,39.75,43.75,43.75,39.75,39.75,43.75,43.75,43.75,44.65,54.75,80.74,54.75,53.75,43.75,39.75
2006-04-19,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86,40.75,52.75,52.75,53.75,41.75,41.75,41.75,41.75,41.75,53.75,64.75,64.75,64.75,53.75,52.75,32.04
2006-04-20,30.86,30.86,30.86,30.86,30.86,41.75,41.75,40.75,41.75,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,53.75,53.75,53.75,52.25,52.25,30.86
2006-04-21,39.75,39.75,39.75,39.75,39.75,49.75,50.75,50.75,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.75,84.75,52.75,52.65,50.75,39.75
2006-04-22,44.75,44.75,44.75,44.75,44.75,44.75,44.75,50.75,67.75,68.75,68.75,68.75,68.75,68.75,68.75,67.75,67.75,67.75,69.75,69.75,68.75,68.75,67.75,50.75
2006-04-23,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,64.75,64.75,64.75,64.75,49.75,49.75,64.75,68.75,68.75,68.75,67.75,64.75,49.75
2006-04-24,53.75,53.75,53.75,53.75,53.75,64.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,119.75,123.11,84.75,66.75,65.75,53.75
2006-04-25,41.75,41.75,30.86,30.86,48.75,59.75,59.75,59.75,59.75,59.75,59.75,71.75,69.75,69.75,69.75,69.75,69.75,69.75,74.75,123.11,73.75,69.75,59.75,48.75
2006-04-26,41.75,41.75,41.75,41.75,41.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,64.75,75.75,82.74,71.75,64.75,64.75,42.75
2006-04-27,55.75,41.75,41.75,41.75,55.75,57.75,57.75,57.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,122.25,63.75,63.75,57.75,57.75
2006-04-28,40.25,40.25,40.25,40.25,40.25,40.25,40.75,40.75,55.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,69.75,81.74,69.75,63.75,40.75,40.25
2006-04-29,36.75,36.75,36.75,36.75,36.75,36.75,36.75,37.75,39.75,39.75,58.75,63.75,63.75,63.75,39.75,39.75,39.75,39.75,63.75,69.75,63.75,63.75,39.75,37.75
2006-04-30,58.75,44.75,44.75,59.75,44.75,44.75,44.75,44.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,63.75,63.75,63.75,59.75,59.75
2006-05-01,44.41,42.01,42.01,42.01,42.01,42.01,42.01,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,63.51,69.51,63.51,63.51,44.41,44.41
2006-05-02,39.51,39.51,39.51,39.51,39.51,49.51,49.51,49.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,79.51,79.51,69.51,68.51,49.51,49.51
2006-05-03,61.51,61.51,47.51,47.51,61.51,61.51,61.51,61.51,67.51,67.51,67.51,68.51,67.51,67.51,67.51,67.51,67.51,68.51,79.51,123.01,69.51,68.51,67.51,61.51
2006-05-04,49.51,49.51,49.51,49.51,49.51,66.51,67.51,61.51,67.51,67.51,67.51,68.51,67.51,67.51,67.51,67.51,67.51,68.51,69.51,79.51,69.51,68.51,67.51,49.51
2006-05-05,39.51,39.51,39.51,39.51,39.51,42.51,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,69.51,69.51,68.51,62.01,62.01,42.51
2006-05-06,39.51,39.51,39.51,39.51,39.51,39.51,39.51,40.51,40.51,40.51,68.51,68.51,68.51,68.51,40.51,40.51,40.51,40.51,69.51,79.51,69.51,68.51,40.51,39.51
2006-05-07,61.51,61.51,61.51,61.51,61.51,61.51,48.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,67.51,68.51,67.51,67.51,61.51,61.51
2006-05-08,49.51,48.51,38.52,38.52,49.51,56.51,56.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,79.51,80.51,78.51,68.51,66.51,56.51
2006-05-09,55.51,49.51,49.51,49.51,55.51,55.51,55.51,55.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,78.51,78.51,77.51,64.51,55.51,55.51
2006-05-10,46.51,46.51,46.51,46.51,46.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,74.51,74.51,74.51,74.51,63.51,53.51
2006-05-11,53.51,53.51,53.51,53.51,54.51,54.51,69.51,69.51,69.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,72.51,78.51,78.51,78.51,72.51,69.51,54.51
2006-05-12,45.51,45.51,45.51,45.51,53.41,53.41,53.41,55.51,55.51,55.51,55.51,57.51,55.51,55.51,55.51,55.51,55.51,55.51,77.51,78.51,77.51,55.51,53.41,53.41
2006-05-13,46.51,46.51,46.51,46.51,46.51,46.51,46.51,48.51,54.51,54.51,54.51,54.51,54.51,53.51,48.51,48.51,52.51,53.51,54.51,54.51,54.51,54.51,53.51,46.51
2006-05-14,51.51,51.51,44.51,44.51,44.51,44.51,44.51,51.51,51.51,51.51,51.51,51.51,51.51,51.51,51.51,51.51,51.51,51.51,55.51,69.51,55.51,55.51,51.51,51.51
