Fecha,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
2003-01-17,68.29,66.79,66.79,66.79,68.29,68.39,68.39,68.39,68.39,70.79,70.79,70.79,70.79,68.39,69.59,69.59,69.59,70.79,72.29,72.29,72.29,70.79,68.39,68.39
2003-01-18,68.39,68.39,68.39,68.39,68.39,68.39,68.39,70.79,71.69,71.69,71.69,71.78,71.78,70.79,70.79,70.79,70.79,70.79,73.09,73.09,73.09,71.79,70.79,68.39
2003-01-19,73.09,73.09,73.09,71.79,71.79,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,74.79,74.79,74.79,74.79,73.09,73.09
2003-01-20,71.59,71.29,71.29,71.29,71.59,71.89,73.69,73.69,73.69,73.69,73.69,73.79,73.69,73.69,73.69,73.69,73.69,73.69,74.79,74.79,74.79,73.79,73.69,71.59
2003-01-21,71.69,71.69,71.69,71.69,72.79,73.74,73.74,73.74,73.79,75.29,75.29,75.29,75.29,73.79,73.79,73.79,73.79,73.79,75.79,75.79,75.79,75.29,73.74,73.74
2003-01-22,73.69,72.79,72.79,72.79,73.69,73.74,73.74,73.79,73.79,74.79,74.79,74.79,74.79,73.79,73.79,73.79,73.79,73.79,75.29,75.29,75.29,75.29,73.74,73.74
2003-01-23,72.79,72.79,72.79,72.79,72.79,73.29,73.69,73.74,73.74,73.74,73.74,73.74,73.74,73.74,73.74,73.74,73.74,73.74,74.29,74.79,74.29,73.74,73.69,72.89
2003-01-24,72.79,72.79,72.78,72.78,72.79,73.09,73.09,73.09,73.09,73.09,73.19,74.29,73.09,73.09,73.09,73.09,73.09,73.09,74.79,74.79,74.79,74.29,73.09,73.09
2003-01-25,72.59,71.89,71.89,71.89,71.89,72.59,72.78,72.79,72.89,74.29,74.29,74.79,74.29,72.89,72.79,72.79,72.79,72.79,74.79,74.79,74.79,74.79,74.29,72.79
2003-01-26,72.78,72.78,72.59,71.79,72.59,72.78,72.78,72.78,72.78,72.79,72.79,72.79,72.79,72.79,72.78,72.78,72.78,72.78,73.09,73.09,73.09,73.09,72.79,72.78
2003-01-27,72.79,72.79,72.79,72.79,72.79,72.89,72.89,72.89,72.89,72.89,73.29,74.29,72.89,72.89,72.89,72.89,72.89,72.89,74.79,74.79,74.79,74.29,72.89,72.79
2003-01-28,72.79,72.79,72.79,72.79,72.79,73.27,73.27,73.27,74.29,74.79,74.79,75.89,74.79,74.79,74.79,74.79,74.29,74.79,77.79,77.79,77.79,76.79,73.27,73.27
2003-01-29,72.79,72.79,72.79,72.79,72.79,73.09,73.09,73.09,73.09,73.09,74.29,74.79,74.29,73.09,73.09,73.09,73.09,73.09,76.79,76.89,76.79,74.79,73.09,72.99
2003-01-30,72.98,72.98,72.98,72.98,72.98,73.69,74.29,74.29,74.79,74.79,75.89,76.89,74.79,74.79,74.79,74.79,74.79,74.79,77.79,77.79,77.79,77.79,74.29,72.98
2003-01-31,74.29,74.29,74.29,74.29,74.34,74.34,74.79,74.79,74.79,77.79,77.79,77.79,77.79,74.79,74.79,74.79,74.79,77.79,77.79,77.79,77.79,77.79,74.34,74.34
2003-02-01,74.26,73.86,73.86,73.86,73.86,74.76,74.76,77.26,78.76,78.76,78.76,78.76,78.76,78.76,77.26,77.26,77.26,77.26,78.76,80.26,80.26,78.76,77.26,74.76
2003-02-02,76.26,75.26,75.26,75.26,75.26,75.26,75.26,76.26,76.26,76.26,76.26,76.26,76.26,76.26,76.26,76.26,76.26,76.26,80.26,80.70,80.70,80.26,76.26,76.26
2003-02-03,74.26,74.26,74.26,74.26,74.26,76.26,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,80.26,77.26,76.31,76.31,76.26
2003-02-04,76.16,76.16,76.16,76.16,76.16,76.26,76.26,76.26,76.76,76.76,76.76,77.26,76.76,76.26,76.76,76.76,76.76,76.76,80.26,81.26,80.46,78.56,76.26,76.16
2003-02-05,74.26,74.26,74.26,74.26,74.26,76.16,76.26,76.26,76.26,76.26,76.66,76.66,76.26,76.26,76.26,76.26,76.26,76.26,76.66,80.26,76.66,76.66,76.26,75.76
2003-02-06,76.16,75.76,75.26,75.26,76.16,76.16,76.66,76.66,76.66,76.66,76.66,76.66,76.66,76.66,76.66,76.66,76.66,76.66,77.16,79.16,77.26,76.66,76.16,76.16
2003-02-07,74.96,74.96,74.96,74.96,74.96,76.16,76.16,76.26,76.26,76.26,76.26,76.66,76.26,76.26,76.66,76.26,76.66,76.26,76.66,76.66,76.66,76.66,76.16,74.96
2003-02-08,74.91,74.91,74.91,74.91,74.91,75.26,76.16,76.16,76.16,76.16,76.16,77.25,76.16,76.16,76.16,76.16,76.16,76.16,77.25,77.25,77.25,77.25,76.16,74.91
2003-02-09,73.26,73.26,73.26,73.26,73.26,73.26,73.26,73.26,75.16,75.16,75.16,75.16,75.16,75.16,73.26,73.26,73.26,73.26,75.16,77.26,77.26,75.16,75.16,73.26
2003-02-10,72.26,72.26,69.26,69.26,72.26,72.75,73.26,73.26,73.26,73.26,74.26,74.26,73.26,73.26,73.26,73.26,73.26,73.26,74.26,74.26,74.26,74.26,73.16,72.26
2003-02-11,71.76,71.76,71.76,71.76,71.76,71.76,72.16,72.16,72.16,72.16,72.16,72.36,72.16,72.16,72.16,72.16,72.16,72.16,72.36,72.36,72.36,72.36,71.76,71.76
2003-02-12,71.36,71.26,71.26,71.26,71.36,71.36,71.75,71.36,71.36,71.75,71.75,72.26,71.36,71.36,71.36,71.36,71.36,71.75,72.26,72.26,72.26,72.26,71.36,71.36
2003-02-13,71.16,69.24,69.24,69.24,71.16,71.16,72.76,72.76,72.76,72.76,72.76,72.81,72.76,72.76,72.76,72.76,72.76,72.76,72.81,72.81,72.81,72.81,71.16,71.16
2003-02-14,37.01,37.01,37.01,37.01,37.01,67.76,67.77,67.77,67.77,67.77,67.77,67.78,67.77,67.77,67.77,67.77,67.77,67.77,72.26,74.26,72.26,72.26,67.77,67.26
2003-02-15,67.77,67.77,67.66,67.66,67.77,67.77,67.77,69.41,69.41,69.41,69.41,69.41,69.41,69.41,69.41,67.77,67.77,67.77,69.41,70.75,69.41,69.41,67.77,67.77
2003-02-16,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.76,67.76,67.76,67.76,67.76,67.71,67.71,67.76,69.28,69.46,69.28,69.28,69.28,67.76
2003-02-17,67.71,67.71,67.71,67.71,67.71,69.36,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,74.26,75.26,74.26,69.46,69.36,67.71
2003-02-18,66.66,66.66,66.66,66.66,66.66,66.66,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,74.26,75.26,69.26,67.71,67.71,66.66
2003-02-19,66.26,66.26,66.26,66.26,66.26,66.56,66.66,66.66,66.66,66.66,66.66,66.66,66.66,66.66,66.66,66.66,66.66,66.66,74.26,77.26,74.26,66.66,66.56,66.26
2003-02-20,66.26,66.26,66.26,66.26,66.66,66.76,66.76,66.76,66.76,66.76,66.76,69.26,69.26,66.76,66.76,66.76,66.76,66.76,74.26,77.26,75.26,74.26,66.76,66.66
2003-02-21,66.66,66.66,66.66,66.66,66.66,69.36,73.26,73.26,74.26,74.26,74.26,74.26,74.26,73.26,73.26,73.26,73.26,73.76,74.26,75.26,74.26,73.76,73.26,66.66
2003-02-22,67.26,66.71,66.71,66.71,66.71,69.46,69.46,69.46,69.46,69.46,73.25,73.26,69.46,69.46,69.46,69.46,69.46,69.46,74.26,75.36,74.76,74.26,69.46,69.46
2003-02-23,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,74.26,74.26,74.26,74.26,69.46,69.46
2003-02-24,69.46,69.46,69.46,69.46,69.46,73.26,74.26,74.26,74.26,74.26,74.36,74.36,74.36,74.26,74.26,74.26,74.26,74.26,74.36,75.26,74.36,74.36,74.26,69.46
2003-02-25,69.16,69.16,69.16,69.16,69.16,71.26,73.16,73.16,73.16,73.16,73.25,73.36,73.16,73.16,73.16,73.16,73.16,73.16,73.36,73.36,73.36,73.36,69.26,69.16
2003-02-26,68.76,67.26,67.26,67.26,68.76,69.16,69.16,69.16,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.16,69.36,73.46,69.36,69.36,69.16,68.76
2003-02-27,68.76,68.76,68.26,68.76,68.76,69.36,69.36,69.36,69.36,71.26,72.26,72.26,72.26,71.26,72.26,71.26,71.26,71.26,74.46,75.26,74.46,72.26,69.36,69.36
2003-02-28,68.26,68.26,68.16,67.26,68.26,68.76,69.26,69.26,71.26,71.26,72.26,72.26,72.26,71.26,71.26,71.26,71.26,71.26,74.36,74.36,74.36,72.26,69.26,68.76
2003-03-01,68.15,68.15,68.15,68.15,68.15,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,73.25,73.25,73.25,73.25,70.65,70.65
2003-03-02,70.65,70.65,69.64,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,72.15,73.25,73.15,73.15,70.65,70.65
2003-03-03,66.65,66.65,66.15,66.15,66.65,66.65,68.95,68.95,68.95,69.15,69.15,69.15,69.15,69.15,69.15,69.15,68.95,68.95,69.15,69.64,69.15,69.15,67.15,66.65
2003-03-04,66.65,66.65,66.65,66.65,66.65,69.15,69.15,69.15,69.15,69.15,69.64,70.65,69.15,69.15,69.15,69.15,69.15,69.15,70.65,72.15,70.65,70.65,69.15,66.65
2003-03-05,66.60,66.60,66.60,66.60,66.60,66.65,66.65,66.65,66.65,66.65,69.15,69.15,66.65,66.65,66.65,66.65,66.65,66.65,69.15,70.14,69.15,69.15,66.65,66.60
2003-03-06,67.30,67.30,67.30,67.30,67.30,69.15,69.25,69.25,69.25,69.25,70.14,74.15,69.25,69.25,69.25,69.25,69.25,69.25,80.15,80.15,80.15,80.15,69.25,69.15
2003-03-07,67.15,66.15,66.15,66.15,66.15,69.15,69.15,69.15,69.25,69.25,69.25,69.25,69.15,69.15,69.15,69.25,69.15,69.15,70.25,70.25,70.25,69.25,69.15,67.15
2003-03-08,69.05,68.15,68.15,68.15,68.15,69.15,69.15,70.75,70.75,70.75,70.75,70.75,70.75,70.75,70.75,70.75,70.75,70.75,80.15,80.15,80.15,80.15,70.75,70.75
2003-03-09,69.15,68.15,68.15,68.15,68.15,68.15,68.15,69.04,69.15,69.15,69.15,73.80,73.80,69.15,69.15,69.04,68.15,69.15,73.80,80.15,74.15,73.80,73.80,69.04
2003-03-10,70.14,69.15,69.15,69.15,72.15,73.15,75.40,75.40,75.40,75.40,75.40,75.40,75.40,75.40,75.40,75.40,75.40,75.40,80.15,80.15,80.15,75.40,74.15,72.15
2003-03-11,71.15,71.15,71.15,71.15,71.15,74.20,74.25,74.25,74.25,74.25,75.90,75.90,75.90,74.25,75.90,75.90,75.90,75.90,75.90,78.15,75.90,75.90,74.25,74.15
2003-03-12,75.90,75.90,75.90,75.90,75.90,78.15,78.25,78.25,78.25,78.25,78.25,78.25,78.25,78.25,78.25,78.25,78.25,79.15,79.15,79.15,79.15,79.15,78.25,75.90
2003-03-13,77.15,74.15,73.15,73.15,77.15,78.35,78.35,78.35,80.15,80.15,80.15,80.15,80.15,78.35,80.15,80.15,80.15,80.15,86.15,87.15,80.65,80.65,78.35,78.35
2003-03-14,78.15,78.15,76.15,76.15,78.15,79.15,79.15,79.15,79.15,79.15,80.20,80.20,80.20,79.15,79.15,79.15,79.15,80.20,88.15,88.15,86.15,80.20,79.15,79.15
2003-03-15,85.95,85.95,80.05,80.05,80.05,85.95,85.95,85.95,86.15,88.15,88.15,88.15,88.15,86.15,85.95,85.95,85.95,86.15,88.15,88.15,88.15,88.15,85.95,85.95
2003-03-16,88.05,86.15,79.15,79.15,79.15,79.15,79.15,86.15,88.05,88.05,88.15,88.15,88.15,88.15,88.05,88.05,88.05,88.05,88.25,88.25,88.25,88.15,88.15,86.15
2003-03-17,66.05,66.05,66.05,66.05,66.05,79.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,98.15,126.15,98.15,84.15,80.15,79.15
2003-03-18,78.25,78.25,78.25,78.25,78.25,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,87.65,88.35,87.65,86.15,85.15,78.25
2003-03-19,78.85,78.85,78.85,78.85,78.85,84.15,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,86.15,87.65,86.15,85.05,84.15,79.15
2003-03-20,66.05,66.05,66.05,66.05,66.05,77.65,78.65,78.65,78.65,78.65,78.65,79.15,79.15,78.65,78.65,78.65,78.65,79.15,79.15,86.25,85.15,79.15,77.65,70.68
2003-03-21,77.20,77.20,77.20,77.20,77.22,79.65,79.65,79.65,79.65,79.65,85.05,85.05,85.05,79.65,85.05,85.05,85.05,85.05,86.15,86.35,85.15,85.05,79.65,79.65
2003-03-22,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,80.15,80.15,80.15,80.15,80.15,80.15,78.15,78.15,80.15,80.15,83.15,85.15,83.15,80.15,80.15,78.15
2003-03-23,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.10,78.15,81.15,78.15,78.15,78.10,78.10
2003-03-24,77.65,77.65,77.00,77.00,77.00,77.65,77.00,77.65,77.65,77.65,77.65,77.65,78.12,77.65,77.65,77.65,77.65,77.65,82.15,82.15,82.15,82.15,77.65,77.65
2003-03-25,77.00,77.00,77.00,77.00,77.15,77.15,77.55,77.55,77.55,77.55,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,84.15,84.15,83.15,77.75,77.15,77.15
2003-03-26,76.97,76.97,76.97,76.97,76.97,77.55,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,85.65,86.15,85.65,80.15,77.55,77.00
2003-03-27,76.95,76.95,76.45,76.45,76.97,76.97,77.00,77.00,77.55,77.55,77.55,77.55,77.00,77.00,77.00,77.00,77.55,77.55,86.15,86.15,86.15,85.15,77.00,76.97
2003-03-28,76.95,76.25,76.25,76.25,76.95,76.95,77.97,77.97,77.97,77.97,77.97,77.97,77.97,77.97,77.97,77.97,77.97,77.97,85.15,87.25,85.15,77.97,76.95,76.95
2003-03-29,77.15,77.15,76.15,76.15,77.15,77.15,77.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,77.15,77.15,77.15,78.15,87.15,78.15,78.15,77.15,77.15
2003-03-30,77.15,77.15,76.95,76.95,76.95,76.95,76.95,77.15,77.15,77.15,77.15,77.15,77.15,77.15,77.15,77.15,77.15,77.15,83.15,87.05,87.05,80.15,77.15,77.15
2003-03-31,76.05,76.05,76.05,76.05,76.15,77.15,77.15,77.15,78.15,78.15,87.15,87.15,87.15,78.15,78.15,78.15,78.15,87.15,89.15,126.15,89.15,87.15,77.15,77.15
2003-04-01,76.00,76.00,76.00,76.00,76.00,76.50,78.00,78.00,76.50,76.50,76.50,76.50,80.15,80.15,80.15,80.15,80.15,80.15,87.00,148.00,87.00,80.15,80.15,76.50
2003-04-02,77.00,77.00,77.00,77.00,77.00,78.00,78.00,79.90,79.90,79.90,79.90,79.90,79.90,79.90,79.90,79.90,79.90,79.90,86.00,87.00,86.00,79.90,78.00,77.00
2003-04-03,77.00,77.00,77.00,77.00,78.00,78.05,79.00,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,92.00,93.00,89.00,86.90,78.05,78.00
2003-04-04,80.00,76.90,76.90,76.90,80.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,88.00,93.00,83.00,80.00,83.00,80.00
2003-04-05,80.80,80.80,80.50,80.50,80.80,80.80,80.80,80.80,84.00,84.00,84.00,88.00,88.00,84.00,84.00,80.80,80.80,80.80,93.00,93.00,93.00,88.00,84.00,80.80
2003-04-06,80.80,80.80,80.50,80.50,80.50,80.80,80.50,80.80,80.80,80.80,80.80,80.80,80.80,80.80,80.80,80.80,80.80,80.80,84.00,88.00,88.00,84.00,80.80,80.80
2003-04-07,79.00,79.00,79.00,79.00,80.00,80.80,80.80,80.80,80.80,80.80,80.80,80.90,80.80,80.80,80.80,80.80,80.90,80.80,93.20,93.20,93.20,81.00,80.80,80.80
2003-04-08,80.50,80.50,80.50,80.50,80.50,80.60,80.60,80.60,80.60,80.60,80.60,88.00,80.60,80.60,80.60,80.60,80.60,80.60,93.50,93.90,88.00,88.00,80.60,80.60
2003-04-09,80.50,80.50,80.50,80.50,80.50,80.52,80.52,80.52,88.00,88.00,88.00,89.00,88.00,80.52,80.52,80.52,88.00,88.00,89.00,93.50,89.00,89.00,80.52,80.52
2003-04-10,80.50,80.50,80.50,80.50,80.50,88.00,88.00,87.50,88.00,88.00,88.00,90.00,88.00,88.00,88.00,88.00,88.00,88.00,90.00,93.90,90.00,88.00,85.00,80.50
2003-04-11,80.51,80.51,80.51,80.51,80.51,85.00,85.00,85.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,90.50,90.50,89.00,89.00,85.00,80.51
2003-04-12,85.00,85.00,84.50,84.50,85.00,85.00,87.00,90.40,90.40,90.40,90.40,90.40,90.40,90.40,90.40,90.40,90.40,90.40,90.50,90.50,90.50,90.40,90.40,85.00
2003-04-13,88.00,88.00,88.00,86.00,86.00,88.00,86.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,90.00,90.00,90.00,88.00,88.00,88.00
2003-04-14,67.00,67.00,65.00,65.00,65.00,68.00,82.00,83.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,88.00,89.00,85.00,85.00,83.50,82.00
2003-04-15,65.00,65.00,65.00,65.00,65.00,66.00,77.90,78.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,83.00,90.00,83.00,81.00,78.00,65.00
2003-04-16,77.90,77.90,75.00,75.00,77.90,77.95,77.95,77.95,81.00,81.00,81.00,81.00,81.00,81.00,81.00,80.00,80.00,80.00,81.00,83.00,81.00,81.00,77.95,77.95
2003-04-17,75.00,74.00,74.00,74.00,74.00,74.00,74.00,75.00,75.00,75.00,77.90,77.90,77.90,77.90,75.00,75.00,75.00,75.00,81.00,83.00,81.00,81.00,81.00,75.00
2003-04-18,77.92,77.92,77.92,77.90,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,80.00,80.00,80.00,80.00,80.00,77.92
2003-04-19,77.93,77.93,77.93,77.93,77.93,77.93,77.93,77.93,79.50,79.50,80.00,80.00,80.00,80.00,79.50,79.50,79.50,80.00,83.00,84.00,84.00,80.00,80.00,79.50
2003-04-20,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.70,79.70,79.70,79.70,79.70,79.70,79.70,79.50,79.70,79.70,81.00,83.00,81.00,81.00,79.70,79.50
2003-04-21,77.91,77.91,77.91,77.91,77.91,77.91,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.40,79.40,81.00,81.00,79.45,79.40,79.00,77.91
2003-04-22,78.00,78.00,78.00,78.00,78.00,78.50,78.50,78.50,78.50,78.50,80.50,81.00,80.50,78.50,80.50,80.50,80.50,80.50,82.00,82.00,82.00,81.00,78.50,78.35
2003-04-23,77.80,76.00,76.00,76.00,77.80,77.90,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,79.00,79.00,78.00,77.91,77.80,77.80
2003-04-24,64.01,64.01,64.01,64.01,64.01,76.00,76.50,77.00,77.80,77.80,77.80,77.80,77.80,77.80,77.80,77.80,77.80,77.80,77.91,77.91,77.91,77.80,76.50,76.00
2003-04-25,64.01,64.01,64.01,64.01,64.01,75.00,75.90,75.90,76.00,76.00,76.50,76.50,76.00,76.00,76.00,76.00,76.00,76.00,77.80,77.80,77.80,76.00,75.00,75.00
2003-04-26,75.00,74.90,74.60,74.60,74.90,75.00,75.00,75.00,77.80,77.80,77.80,77.80,77.80,77.80,76.00,75.00,75.00,75.00,77.80,77.82,77.80,77.80,75.00,75.00
2003-04-27,75.00,74.90,74.60,74.60,74.60,74.90,74.60,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,77.80,77.80,77.80,77.80,75.00,75.00
2003-04-28,73.01,73.01,73.01,73.01,73.01,74.60,75.00,75.00,75.00,75.00,75.00,77.80,76.00,75.00,75.00,75.00,75.00,75.00,77.80,78.00,77.80,77.80,75.00,74.60
2003-04-29,74.00,74.00,73.01,73.01,74.40,75.00,75.00,75.00,75.00,75.00,77.80,77.80,75.00,75.00,75.00,75.00,75.00,77.80,77.80,78.00,77.80,77.80,75.00,74.90
2003-04-30,73.01,73.01,73.01,73.01,74.40,74.45,74.45,74.45,74.45,74.45,74.90,74.90,74.90,74.45,74.45,74.90,74.45,74.45,77.80,77.80,77.80,74.90,74.45,74.45
2003-05-01,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.85,76.25,76.25,75.85,75.80,75.80,75.80,75.80,79.15,79.35,79.15,79.15,76.25,75.80
2003-05-02,74.35,74.35,74.35,74.35,74.35,77.35,77.35,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.20,79.20,79.20,79.20,79.15,76.25
2003-05-03,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.15,79.35,79.85,79.85,79.85,79.35,79.35,79.15
2003-05-04,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.35,79.35,79.35,79.35,79.85,79.35,79.35,79.35,79.15,79.35,79.85,79.85,79.85,79.85,79.35,79.15
2003-05-05,75.80,75.80,75.80,75.80,75.85,78.84,78.84,78.84,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.22,79.35,79.22,79.15,78.84,75.85
2003-05-06,75.85,75.85,75.85,75.85,75.85,78.35,78.35,78.85,79.22,79.22,79.22,79.35,79.22,79.22,79.22,79.22,79.22,79.22,79.35,79.35,79.35,79.35,78.35,77.35
2003-05-07,74.35,74.35,74.35,74.35,74.35,76.35,76.35,76.35,76.35,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,78.85,78.85,78.85,78.25,76.35,76.35
2003-05-08,76.35,76.35,76.35,76.35,76.35,77.35,77.35,77.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,81.35,81.35,79.86,78.85,77.35,76.35
2003-05-09,76.30,76.25,76.25,76.25,76.35,76.35,76.35,76.35,77.35,77.85,77.85,77.85,77.85,77.35,77.35,77.35,77.85,77.85,78.85,78.85,78.85,77.85,76.35,76.35
2003-05-10,77.85,77.85,77.65,77.85,77.85,77.85,77.95,78.85,78.85,78.85,78.85,87.85,87.85,78.85,78.85,77.95,77.95,78.85,87.85,87.85,87.85,87.85,78.85,77.95
2003-05-11,78.45,77.94,77.65,77.65,77.65,77.94,77.65,78.35,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.35,78.35,78.45,82.35,87.35,82.35,82.35,78.85,78.45
2003-05-12,76.25,76.25,76.25,76.15,76.25,77.34,77.95,77.95,78.35,78.75,78.75,78.75,78.75,78.35,78.35,78.35,78.75,78.75,78.75,80.35,78.75,78.75,77.95,76.25
2003-05-13,76.75,76.25,76.25,76.25,76.75,76.75,77.80,77.80,77.80,79.35,79.85,79.85,79.85,79.85,79.85,79.85,79.85,79.85,80.85,90.85,80.35,79.85,77.80,76.75
2003-05-14,73.34,68.35,66.35,66.35,75.75,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.75,76.75,76.75,76.65,76.25,76.15
