Fecha,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
2008-02-03,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,87.83,87.85,87.85,87.85,87.83,86.85,86.85,86.85,91.85,91.85,91.85,89.85,87.85,86.85
2008-02-04,88.83,88.83,88.83,88.83,88.83,89.85,90.85,90.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,96.85,96.85,96.85,91.85,90.85,89.85
2008-02-05,91.65,91.35,91.35,91.35,91.65,97.85,97.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,159.85,98.86,98.85,97.85,97.85
2008-02-06,97.85,97.85,97.85,97.85,97.85,98.85,98.85,98.85,98.85,98.85,98.86,104.85,98.85,98.85,98.86,104.85,104.85,98.85,114.85,159.85,114.85,99.85,98.85,97.85
2008-02-07,100.85,100.85,100.85,100.85,100.85,103.85,109.85,109.85,109.85,109.85,114.85,114.85,109.85,109.85,109.85,109.85,109.85,109.85,109.85,119.85,114.85,109.85,103.85,100.85
2008-02-08,109.85,108.85,108.85,108.85,109.85,115.85,115.85,115.85,115.85,115.85,115.85,119.85,119.85,115.85,119.85,119.85,119.85,115.85,119.85,119.85,119.85,115.85,115.85,109.85
2008-02-09,117.85,117.85,108.85,108.85,117.85,117.85,117.85,117.85,117.85,118.85,119.85,119.85,119.85,119.85,117.85,117.85,117.85,117.85,119.85,126.85,119.85,119.85,117.85,117.85
2008-02-10,119.85,119.85,119.85,119.85,119.85,119.85,119.85,119.85,119.85,119.85,119.85,119.85,119.95,119.85,119.85,119.85,119.85,119.85,119.95,124.85,119.95,119.95,119.85,119.85
2008-02-11,119.85,118.85,118.85,118.85,119.85,119.85,119.95,119.95,119.95,119.95,124.85,124.85,124.85,124.85,124.85,124.85,124.85,124.85,125.85,150.85,150.85,124.85,119.95,119.85
2008-02-12,118.85,118.85,117.85,117.85,118.85,120.85,120.85,120.85,123.85,123.85,123.85,123.85,123.85,123.85,123.85,123.85,123.85,123.85,127.85,149.85,127.85,123.85,120.85,120.85
2008-02-13,109.85,109.85,109.85,109.85,109.85,116.85,117.35,116.85,117.35,117.95,117.35,117.35,117.95,117.95,117.95,117.95,117.95,117.95,119.85,124.85,117.95,117.95,116.85,114.85
2008-02-14,108.85,108.85,108.85,108.85,108.85,109.85,115.85,115.85,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,116.85,116.85,116.85,115.95,115.85,108.85
2008-02-15,108.85,108.85,108.85,108.85,108.85,108.95,111.85,111.85,115.75,115.75,116.35,116.35,115.75,115.75,115.75,115.75,115.75,115.75,116.85,119.85,116.85,116.35,111.85,108.95
2008-02-16,107.90,107.90,107.90,107.90,107.90,107.90,107.90,109.85,110.85,111.85,111.85,111.85,111.85,110.85,110.85,109.85,109.85,111.85,112.35,112.35,112.35,112.35,109.85,107.90
2008-02-17,106.85,106.85,105.85,105.85,105.85,105.85,105.85,105.85,107.65,107.65,107.65,107.85,107.85,107.65,107.65,107.65,107.65,107.65,107.85,110.35,108.35,107.85,107.65,106.85
2008-02-18,89.85,89.85,89.85,89.85,89.85,98.95,101.85,98.95,103.85,104.85,107.35,107.35,107.35,103.85,107.35,107.35,107.35,107.35,108.35,108.35,108.35,107.75,98.95,98.95
2008-02-19,89.85,89.83,71.85,39.85,89.85,96.55,97.85,96.85,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.85,101.85,98.85,98.35,96.55,96.55
2008-02-20,30.12,30.12,30.12,30.12,30.12,89.85,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,98.35,98.35,98.35,93.95,93.95,33.38
2008-02-21,89.05,89.05,89.05,89.05,89.05,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,94.85,108.85,94.85,89.85,89.85,89.05
2008-02-22,79.85,33.38,30.12,30.12,30.12,86.83,87.10,87.10,87.10,87.10,87.10,87.10,87.10,87.10,87.10,87.10,87.10,87.10,89.85,89.85,89.85,87.10,87.10,81.85
2008-02-23,86.79,86.79,86.79,86.79,86.79,86.79,86.79,87.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,104.85,105.85,105.85,89.85,89.85,87.85
2008-02-24,84.34,84.34,83.34,79.85,79.85,82.85,79.85,83.34,84.34,84.34,84.34,84.34,84.34,84.34,84.34,84.34,84.34,84.34,86.83,87.85,87.85,84.85,84.34,83.34
2008-02-25,84.34,84.34,84.34,84.34,84.34,84.85,86.35,86.35,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,89.85,111.85,111.85,111.85,89.85,86.35,84.75
2008-02-26,85.34,85.34,85.34,85.34,85.34,89.35,89.85,89.85,89.85,89.85,89.85,104.85,89.85,89.85,89.85,123.71,123.71,89.85,123.85,143.31,123.85,89.85,89.35,85.34
2008-02-27,84.85,84.85,81.85,84.83,84.85,87.85,89.79,89.79,89.79,89.79,94.85,94.85,94.85,94.85,94.85,94.85,89.79,89.79,94.85,94.85,94.85,89.79,89.79,85.85
2008-02-28,88.85,88.85,88.85,88.85,88.85,89.83,89.83,89.83,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,94.85,94.85,94.85,93.85,89.83,89.83
2008-02-29,89.95,89.95,86.83,84.85,89.95,93.85,93.85,93.85,93.85,93.85,94.35,94.35,94.35,94.35,94.35,94.35,94.35,93.85,94.85,94.85,94.85,94.35,93.85,93.85
2008-03-01,92.49,91.59,91.59,91.59,92.49,92.49,92.49,95.49,99.49,99.49,105.99,105.99,105.99,105.99,99.49,99.49,99.49,99.49,106.49,106.49,106.49,105.99,99.49,95.49
2008-03-02,91.57,89.49,89.49,89.47,89.49,89.49,89.49,89.49,89.94,91.57,91.57,91.57,91.57,91.57,91.57,89.94,89.94,91.57,91.59,106.49,106.49,91.57,91.57,89.94
2008-03-03,89.94,88.49,88.49,88.49,88.49,91.49,91.49,91.49,91.57,91.57,91.57,91.57,91.57,91.57,91.57,91.57,91.57,91.57,102.49,102.49,102.49,91.57,91.49,89.47
2008-03-04,91.49,90.49,90.49,90.49,91.49,105.49,105.49,105.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,105.49,105.49,101.49
2008-03-05,87.99,87.99,86.49,86.49,87.99,87.99,87.99,89.94,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,105.49,105.49,105.49,100.49,87.99,87.99
2008-03-06,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.94,90.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,105.49,105.49,105.49,95.49,89.48,89.48
2008-03-07,89.48,86.49,86.49,86.49,89.48,89.48,89.48,89.94,91.49,91.49,96.49,96.49,96.49,91.49,96.49,91.49,91.49,91.49,103.49,105.49,103.49,96.49,89.94,89.48
2008-03-08,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.49,91.49,105.49,105.49,105.49,105.49,105.49,105.49,91.49,91.49,101.49,105.49,111.49,105.49,105.49,91.49,89.49
2008-03-09,85.67,84.49,34.08,30.83,30.83,34.08,30.83,84.49,85.67,85.67,85.67,86.49,86.49,86.49,85.67,85.67,85.67,85.67,105.49,105.49,105.49,91.49,85.67,85.67
2008-03-10,86.49,86.49,81.49,81.49,84.49,87.47,89.94,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,116.49,122.49,116.49,90.99,90.99,86.49
2008-03-11,81.49,81.49,81.49,81.49,81.49,86.49,89.94,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,126.49,126.49,126.49,90.49,89.94,86.49
2008-03-12,34.09,34.08,30.83,30.83,34.09,75.49,84.49,86.49,86.49,89.94,89.94,99.49,89.94,89.94,89.94,89.94,89.94,89.94,99.49,99.49,99.49,89.94,86.49,86.47
2008-03-13,34.09,34.09,34.08,34.09,34.09,85.49,85.97,86.49,89.49,89.89,89.89,89.94,89.94,89.94,89.94,89.94,89.94,89.89,98.49,99.49,98.49,89.49,85.49,34.09
2008-03-14,83.49,83.49,63.49,34.09,83.49,85.49,87.49,87.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,98.99,90.49,90.49,85.49,85.49
2008-03-15,83.49,76.09,34.09,34.09,34.09,83.49,83.49,85.49,88.49,91.49,91.49,91.49,96.49,91.49,91.49,88.49,88.49,85.49,96.49,96.49,96.49,91.49,85.49,85.47
2008-03-16,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,83.49,84.49,84.49,84.49,84.49,84.49,83.49,83.49,84.49,91.49,96.49,96.49,91.49,84.49,83.49
2008-03-17,87.49,84.49,84.49,84.49,84.49,84.49,87.49,95.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,111.49,111.49,111.49,96.49,95.49,88.49
2008-03-18,76.49,76.49,76.49,76.49,76.49,76.49,84.49,86.49,88.49,88.49,88.49,89.94,89.94,88.49,88.49,88.49,88.49,87.49,95.49,96.49,95.49,88.49,84.49,76.49
2008-03-19,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.47,84.49,86.99,86.99,86.99,86.99,86.99,86.99,86.99,84.49,84.49,87.49,96.49,87.49,86.99,84.49,84.44
2008-03-20,84.49,80.49,80.49,80.49,80.49,80.49,80.49,80.49,84.49,84.49,85.49,85.49,85.49,85.49,84.49,84.49,84.49,84.49,87.49,96.49,87.49,87.49,85.49,84.49
2008-03-21,74.49,73.59,73.59,73.59,73.59,73.59,73.59,73.59,74.49,83.49,83.49,83.49,83.49,83.49,83.49,74.49,74.49,83.49,91.49,96.49,91.49,91.49,87.49,83.49
2008-03-22,83.49,83.49,83.49,83.49,83.49,83.49,83.49,87.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,96.49,96.49,96.49,96.49,96.49,92.49
2008-03-23,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,71.49,73.49,78.49,78.49,78.49,72.49,71.49,71.49,78.49,87.49,92.49,87.49,83.49,78.49,34.09
2008-03-24,96.49,83.49,83.49,83.49,83.49,83.49,83.49,96.49,96.49,96.49,96.49,99.49,99.49,99.49,96.49,96.49,96.49,96.49,99.49,101.49,101.49,99.49,99.49,96.49
2008-03-25,79.49,78.49,78.49,78.49,79.49,100.49,100.49,100.49,100.59,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,155.14,100.99,100.99,100.49,97.49
2008-03-26,78.49,78.49,78.49,78.49,91.49,93.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,111.49,152.47,111.49,100.49,93.49,91.49
2008-03-27,91.49,91.49,82.49,91.49,91.49,96.49,96.49,96.49,96.49,96.49,96.49,106.49,96.49,96.49,100.47,100.47,100.47,96.49,106.49,155.14,100.47,96.49,93.49,91.49
2008-03-28,96.49,95.49,95.49,95.49,96.49,96.49,96.49,96.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,106.49,155.14,106.49,105.49,96.49,96.49
2008-03-29,95.97,95.49,95.49,95.49,95.49,95.97,95.98,95.98,95.98,95.98,96.49,96.49,96.49,96.49,95.98,95.98,95.98,95.98,96.49,96.49,96.49,95.98,95.98,95.98
2008-03-30,95.49,93.49,93.49,90.98,90.98,90.98,85.98,85.98,90.98,90.98,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,96.49,106.49,106.49,96.49,95.49,93.49
2008-03-31,81.49,81.49,81.49,81.49,81.49,85.47,86.49,93.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,99.49,99.49,96.49,96.49,86.49,83.49
2008-04-01,82.09,82.07,81.09,81.09,82.09,85.09,85.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,111.09,111.09,111.09,96.09,85.09,83.09
2008-04-02,79.09,79.09,79.09,79.09,79.09,91.09,91.09,91.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,97.59,112.09,97.59,96.09,96.09,84.09
2008-04-03,77.59,76.09,76.09,76.09,77.59,77.59,77.99,77.99,81.09,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,101.09,112.09,101.09,96.59,77.99,77.59
2008-04-04,76.59,76.59,76.59,76.59,76.59,79.07,80.99,80.99,81.09,95.99,95.99,96.09,95.99,95.99,95.99,95.99,95.99,95.99,96.09,112.09,96.09,96.09,81.09,79.07
2008-04-05,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.59,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,96.09,97.29,97.29,97.29,96.09,96.09,94.59
2008-04-06,94.09,93.09,93.09,93.09,93.09,93.09,76.09,93.09,94.09,94.09,94.09,94.09,95.29,95.29,94.09,94.09,94.09,95.29,95.99,96.09,95.99,95.29,95.29,94.09
2008-04-07,90.59,90.59,90.59,90.59,91.09,93.09,93.09,93.09,95.09,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,100.09,109.09,100.09,96.59,93.09,93.09
2008-04-08,89.89,89.89,89.89,89.89,89.89,91.09,93.09,93.09,96.09,96.09,96.09,100.09,96.09,96.09,100.09,96.09,96.09,96.09,100.09,142.59,100.09,96.09,93.09,90.99
2008-04-09,89.59,89.59,89.59,89.59,89.59,94.09,94.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,100.09,116.09,100.09,97.09,90.99,89.59
2008-04-10,87.09,87.09,87.09,87.09,87.09,89.49,89.49,89.49,89.49,89.49,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,111.09,142.08,100.09,94.09,89.49,87.09
2008-04-11,90.99,90.99,86.07,90.99,90.99,96.09,96.09,96.09,96.19,96.19,96.19,96.19,96.19,96.19,96.19,96.19,96.19,96.19,111.09,116.29,100.09,96.19,96.09,96.09
2008-04-12,97.09,97.09,95.09,95.09,95.09,97.09,97.09,97.09,99.09,101.09,101.09,101.09,101.09,101.09,101.09,99.09,99.09,101.09,111.08,111.08,101.09,101.09,97.09,97.09
2008-04-13,76.09,74.09,71.09,71.09,29.46,71.09,29.46,71.09,74.09,93.68,95.09,95.09,103.09,95.09,95.09,95.09,93.89,95.09,103.09,111.09,111.09,103.09,103.09,74.09
2008-04-14,76.09,74.09,41.09,74.09,77.09,96.09,103.09,103.09,103.09,103.09,113.59,113.59,113.59,113.59,113.59,113.59,113.59,116.19,126.09,126.09,126.09,113.59,103.09,96.09
2008-04-15,73.09,70.09,70.09,70.09,73.09,92.07,86.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,128.09,128.09,128.09,103.09,100.98,73.09
2008-04-16,71.09,71.09,71.09,70.09,71.09,73.09,73.99,73.09,90.58,116.09,127.09,127.09,127.09,92.07,127.09,127.09,127.09,127.09,129.09,129.09,129.09,127.09,73.09,71.09
2008-04-17,76.09,70.09,70.08,70.08,70.09,96.09,96.09,116.09,128.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,136.09,136.09,129.09,116.19,85.09
2008-04-18,86.07,70.09,70.09,70.08,86.09,96.09,121.09,130.09,131.09,131.09,131.09,131.09,131.09,131.09,131.09,131.09,131.09,131.09,131.09,138.09,131.09,131.09,130.09,96.09
2008-04-19,111.09,75.09,70.09,70.09,76.09,111.09,111.09,119.09,131.09,137.09,137.09,137.09,137.09,137.09,137.09,131.09,131.09,131.09,137.09,137.09,137.09,131.09,111.09,70.09
2008-04-20,70.08,70.08,67.09,67.09,67.09,69.51,67.09,70.08,70.08,85.09,85.09,85.09,85.09,85.09,85.09,85.09,73.09,85.09,111.09,111.09,111.09,85.09,85.09,70.08
2008-04-21,70.08,67.09,70.05,67.09,67.09,106.09,121.09,121.09,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,138.09,138.09,138.09,134.59,106.09,70.08
2008-04-22,70.08,70.08,70.08,69.09,69.09,121.09,121.09,136.09,138.09,138.09,138.09,138.09,138.09,138.09,138.09,138.09,138.09,138.09,140.09,140.09,140.09,138.09,136.09,73.09
2008-04-23,96.09,86.09,86.09,86.09,96.09,121.09,121.09,122.09,137.09,137.09,137.09,137.09,137.09,137.09,137.09,137.09,137.09,137.09,151.09,151.09,145.09,137.09,121.09,96.09
2008-04-24,91.09,73.09,70.08,70.08,91.09,96.09,121.09,121.09,124.09,124.09,124.09,124.09,124.09,124.09,124.09,124.09,124.09,124.09,131.09,151.09,131.09,124.09,116.19,91.09
2008-04-25,96.09,96.09,91.09,91.09,96.09,116.19,122.09,130.09,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,134.59,151.09,134.59,130.09,122.09,101.09
2008-04-26,101.09,99.09,99.09,99.09,99.09,116.08,116.08,135.09,151.09,151.09,151.09,151.09,151.09,151.09,151.09,135.09,135.09,151.09,151.09,152.79,151.09,151.09,135.09,101.09
2008-04-27,141.09,111.09,111.09,111.09,111.09,111.09,111.09,150.99,150.99,150.99,151.09,151.09,151.09,151.09,151.09,150.99,150.99,150.99,151.09,151.82,151.09,151.09,150.99,111.09
2008-04-28,69.09,29.46,29.46,29.46,29.46,70.08,91.09,91.09,99.09,99.09,99.59,99.59,99.09,99.09,99.09,99.09,99.09,99.09,113.09,117.09,113.09,99.09,70.08,29.46
2008-04-29,76.09,31.00,29.46,29.46,76.09,86.09,89.09,89.09,91.09,91.09,91.09,96.09,96.09,96.09,96.09,96.09,96.09,91.09,114.78,129.09,114.78,91.09,81.09,81.09
2008-04-30,90.09,89.59,89.59,89.59,90.09,90.09,90.09,90.09,90.09,114.78,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,131.09,129.09,129.09,90.09,90.09
2008-05-01,81.43,81.43,81.43,81.43,81.43,81.43,81.43,81.43,88.43,90.43,90.43,121.31,121.31,90.43,90.43,90.43,89.41,89.41,131.43,136.43,136.43,121.31,90.43,81.43
2008-05-02,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,121.31,131.43,131.43,131.43,131.28,131.43,131.43,131.43,131.43,132.43,132.43,132.43,131.43,90.53,90.53
2008-05-03,96.43,86.43,86.43,86.43,86.43,96.43,96.43,96.43,131.43,131.43,132.43,133.43,133.43,132.43,131.43,131.28,119.31,131.28,133.43,133.43,133.43,132.43,119.31,96.43
2008-05-04,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,93.41,106.43,106.43,106.43,106.43,106.43,106.43,93.41,80.53,80.53,131.43,132.43,131.43,119.31,106.43,80.53
2008-05-05,80.73,80.73,80.73,80.73,80.73,80.73,80.73,80.73,86.43,91.43,91.43,93.41,93.41,91.43,91.43,86.43,86.43,86.43,131.43,136.43,131.43,91.43,86.43,80.73
2008-05-06,80.58,80.58,80.58,80.58,80.58,95.41,96.43,96.43,96.43,96.43,126.41,135.04,126.41,126.41,126.41,126.41,126.41,126.41,203.66,281.43,137.43,137.43,80.58,80.58
2008-05-07,80.43,80.43,80.43,80.43,80.43,91.43,91.43,91.43,111.43,116.43,117.43,126.41,117.43,116.43,116.43,117.43,116.43,91.43,137.43,137.43,136.93,111.43,91.43,80.43
2008-05-08,81.43,81.43,81.43,81.43,81.43,91.43,91.44,91.44,99.43,99.43,99.43,112.43,99.43,99.43,99.43,99.43,99.43,99.43,118.41,131.32,118.41,99.43,81.43,81.43
2008-05-09,92.43,92.43,91.43,86.43,92.43,92.43,99.43,99.43,112.43,112.43,112.43,112.43,112.43,112.43,112.43,112.43,112.43,99.43,127.43,127.43,126.56,99.43,92.43,92.43
2008-05-10,99.43,99.43,96.43,96.43,99.43,99.43,99.43,99.43,118.41,124.92,124.92,124.92,124.92,124.92,118.43,118.41,118.41,118.41,124.92,124.92,124.92,124.92,118.41,99.43
2008-05-11,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,99.43,121.43,116.43,99.43,90.92,90.92
2008-05-12,85.92,81.43,81.43,81.43,85.92,85.92,85.92,90.43,90.43,91.43,96.43,124.28,96.43,96.43,124.28,96.43,96.43,90.43,124.43,124.43,124.43,90.43,87.43,85.92
2008-05-13,85.92,85.92,85.92,85.92,85.92,96.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,124.43,124.43,124.43,98.43,98.43,85.92
